County,Latitude,Longitude
"Fulton County, KY",36.55407213861656,-89.18759658344948
"Harvey County, KS",38.04321848016974,-97.42727144170823
"Dawson County, MT",47.26637871468385,-104.8995108784358
"Taylor County, WV",39.335993304721065,-80.04618370099908
"Midland County, MI",43.646856704695686,-84.38810911289043
"Quitman County, MS",34.251409607469434,-90.28912447064688
"Hardin County, KY",37.69792129051935,-85.96337181520475
"Jefferson County, IL",38.30052343300989,-88.92400915619366
"Hamlin County, SD",44.67375885383617,-97.18833369309726
"Lincoln County, WI",45.337431486807624,-89.73463901955341
"Franklin County, NY",44.59294662192638,-74.30376171758553
"Fredericksburg County, VA",38.29919260204139,-77.48715046459094
"Raleigh County, WV",37.771364434577414,-81.24863584800944
"Chaves County, NM",33.36331806459791,-104.46687957921274
"Santa Fe County, NM",35.506926945581796,-105.97627321079464
"Orange County, CA",33.67697597931148,-117.77676694469608
"Santa Cruz County, AZ",31.52595837273391,-110.84651268039788
"Currituck County, NC",36.367299483604874,-75.93694920095635
"Lawrence County, IL",38.71994801476104,-87.72672983831441
"Howard County, IN",40.48358562208761,-86.11693071712148
"Pike County, IN",38.398783263526795,-87.23216432190183
"Christian County, KY",36.89418073398294,-87.49038056145488
"Eaton County, MI",42.59606977399037,-84.8383148384457
"Wapello County, IA",41.03058455910096,-92.40944993103548
"Imperial County, CA",33.03958647579608,-115.36532985160794
"Cass County, MI",41.915400328279645,-85.99345774154699
"Wilkinson County, MS",31.161067463177222,-91.31091791576381
"Yakutat County, AK",59.863193247046006,-140.3806446572332
"Sheridan County, KS",39.350357766930145,-100.44183236066073
"Leake County, MS",32.75351700262653,-89.52401584595681
"Caguas County, PR",18.211914775554597,-66.05076542384819
"Camuy County, PR",18.44307653879315,-66.86263496109667
"Clay County, MS",33.655666612083564,-88.781576167221
"Franklin County, MS",31.477145331852245,-90.89785011613327
"Neshoba County, MS",32.75349657037024,-89.11757282798538
"Edmunds County, SD",45.41879679092219,-99.21532578000686
"Ro Grande County, PR",18.37555585937289,-65.80024329645104
"Conecuh County, AL",31.429271543421343,-86.99367420961246
"Dearborn County, IN",39.14518987584855,-84.97325529140589
"Jackson County, IN",38.90641748835597,-86.03754134680766
"Lee County, MS",34.28988806924702,-88.68041615001414
"West Feliciana Parish, LA",30.87977065254041,-91.42002509318027
"Crittenden County, AR",35.20563159528039,-90.30783963800512
"Jackson County, FL",30.795391123584523,-85.21545969173502
"Dickens County, TX",33.6166121137321,-100.77886065218883
"Mathews County, VA",37.41731088619292,-76.27128653202574
"Renville County, ND",48.71898955058689,-101.6577646748434
"La Salle County, TX",28.34506930127281,-99.09966268715777
"Onondaga County, NY",43.005795363797986,-76.19464192920255
"Henry County, IA",40.987971009752854,-91.54453228447086
"Harlan County, NE",40.17649574737597,-99.40464406578283
"Powder River County, MT",45.394991778848144,-105.63019070199077
"Juana Daz County, PR",17.997218416520283,-66.49037153166044
"Pepin County, WI",44.58291654002747,-92.00154968578852
"Apache County, AZ",35.39552879681373,-109.48884962240597
"Macon County, MO",39.8308020875385,-92.56460831460502
"Lamb County, TX",34.068623090257475,-102.35171048566056
"Kiowa County, KS",37.55826391228055,-99.2860475971475
"Austin County, TX",29.887024099393287,-96.27790889145992
"Daviess County, MO",39.960745013514824,-93.985467216798
"Seminole County, GA",30.938777937235653,-84.86887011168062
"Manistee County, MI",44.34280040186796,-86.36411286185853
"Lyon County, IA",43.38049696209711,-96.21029239129575
"Hutchinson County, TX",35.840025974552425,-101.35469939563858
"Texas County, OK",36.74790216652495,-101.49010007234871
"Woodward County, OK",36.42271890054507,-99.2650807241676
"Adams County, IA",41.02898388565264,-94.69918488172954
"Sutter County, CA",39.03455952170395,-121.69484967181106
"Potter County, PA",41.74489162701379,-77.8958209652879
"Val Verde County, TX",29.892960136636944,-101.15171519751318
"Harper County, KS",37.19160486708749,-98.07549558314686
"Monona County, IA",42.05166624919582,-95.95992347809674
"Juab County, UT",39.702704510976695,-112.78477508490575
"Stephens County, OK",34.485579854793855,-97.85153065929683
"Chenango County, NY",42.49351060418114,-75.61157851353802
"Peoria County, IL",40.788054361446896,-89.76004591877128
"Humboldt County, IA",42.77646775472868,-94.20718304821999
"Washington County, NE",41.53103838683443,-96.22202894745338
"Iowa County, WI",43.00047444805423,-90.1353840167918
"Morrison County, MN",46.01261769001378,-94.26841530068346
"Allegheny County, PA",40.46878889980386,-79.98121710828677
"Shelby County, MO",39.79777601505646,-92.07661574272167
"Madison County, OH",39.89413927695267,-83.40043902133378
"Washington County, KS",39.78420167583265,-97.08754379319521
"Champaign County, IL",40.14008900182956,-88.199170667364
"Washington County, ID",44.452454772609535,-116.78478133325949
"Edgar County, IL",39.678530391471014,-87.74556487666342
"Washington County, CO",39.97106178737625,-103.20125288050038
"Hardin County, OH",40.66154496580755,-83.65947331172809
"Missaukee County, MI",44.33732037188851,-85.0946817346037
"Stutsman County, ND",46.97925514557389,-98.95883806700725
"Shannon County, MO",37.15739163847656,-91.4005109981183
"Smith County, TX",32.3750354238494,-95.26918268309834
"Tulsa County, OK",36.12109860059785,-95.94147563728649
"McIntosh County, OK",35.37364167606586,-95.66679993337043
"Robertson County, TX",31.02701302404586,-96.51288117698772
"Gillespie County, TX",30.318054802739077,-98.94648001567592
"Oakland County, MI",42.660399869484216,-83.38581760236666
"Golden Valley County, ND",46.94012618617343,-103.84656569546745
"Niobrara County, WY",43.0564977138848,-104.47537644993314
"Pipestone County, MN",44.02299601484207,-96.25864607908187
"King George County, VA",38.273727474887544,-77.1564526994827
"Grant County, WA",47.20566467668419,-119.45176171249173
"Renville County, MN",44.72681396234661,-94.94714321663686
"Alachua County, FL",29.674754991214847,-82.3577015480872
"Hooker County, NE",41.915912592688116,-101.13533461088733
"Prince Edward County, VA",37.22430215044749,-78.44108281071803
"Carbon County, UT",39.64814468516036,-110.58879140179798
"Bucks County, PA",40.33694828200259,-75.1068734184128
"Hand County, SD",44.547764145947475,-99.00493018608807
"Lycoming County, PA",41.343366272095366,-77.06448477301655
"Latah County, ID",46.81617621114891,-116.71172317901797
"Putnam County, GA",33.32176736103481,-83.37284135402778
"Galax County, VA",36.66604069924172,-80.91758798942215
"Quay County, NM",35.104348396039505,-103.54974846417814
"King County, TX",33.61647577880351,-100.25585007198401
"Lafayette County, AR",33.24163164455824,-93.60701170729214
"Tom Green County, TX",31.40439931698224,-100.4620728379446
"Hardee County, FL",27.492709481482834,-81.81000593949805
"Clermont County, OH",39.04753120313551,-84.15176907939355
"Yoakum County, TX",33.17297460562408,-102.82779607188009
"Yamhill County, OR",45.23266627627468,-123.30816506668424
"Louisa County, IA",41.2185084378292,-91.2596167838776
"Elk County, KS",37.45368811049019,-96.24408665453335
"Noble County, OH",39.765958866305084,-81.45556060186131
"Putnam County, OH",41.02208072407516,-84.13173193175469
"Somervell County, TX",32.222215327801756,-97.77455337125608
"Lebanon County, PA",40.36723145561313,-76.45771276416681
"Glacier County, MT",48.7050410367407,-112.994719732095
"Pershing County, NV",40.440357876790046,-118.40443805240987
"Mahnomen County, MN",47.325236019695446,-95.8090496323924
"Passaic County, NJ",41.034349262661465,-74.30086988913085
"Lake County, MT",47.64590642986167,-114.08937433138996
"Kenedy County, TX",26.92802287649058,-97.63646115799436
"Borden County, TX",32.74369414999999,-101.43174879478465
"Perry County, MO",37.70713667166889,-89.82441108547542
"San Saba County, TX",31.155194586502883,-98.81755113672484
"Kingfisher County, OK",35.94538810460534,-97.942109141272
"Burleson County, TX",30.49248513662412,-96.62147067284876
"Fulton County, NY",43.11384685461862,-74.4221748133949
"Sunflower County, MS",33.60231288834338,-90.58861862684618
"Hennepin County, MN",45.00456600602425,-93.47696723297997
"Centre County, PA",40.9189540214956,-77.81996372478596
"Bee County, TX",28.41739322847659,-97.7411901297515
"Henderson County, TN",35.65425706017838,-88.38798693129306
"Tama County, IA",42.07981175283164,-92.53254258876895
"Seward County, KS",37.19330280330785,-100.85128724782945
"Monroe County, IA",41.02978621583069,-92.8689881046232
"Richardson County, NE",40.12506389568505,-95.71753053906299
"Christian County, IL",39.545832555489994,-89.27725200293473
"Nassau County, FL",30.61057809966935,-81.7714179131666
"Washington County, FL",30.610592327817194,-85.66532871429487
"Baker County, GA",31.326183927001658,-84.44466947406022
"Thomas County, GA",30.863681547516077,-83.9193134093579
"Anderson County, KY",38.00391333273378,-84.99100765656043
"Oldham County, KY",38.39938764879626,-85.44836294924053
"Cherokee County, GA",34.24396418919211,-84.47618829964034
"Oliver County, ND",47.11527514703849,-101.34030833286813
"Osceola County, MI",43.98982869574263,-85.32528760085228
"McNairy County, TN",35.17545315891751,-88.56363987520083
"Adams County, WA",46.983343819318435,-118.56063306239821
"Dade County, MO",37.43204256314716,-93.85028835595283
"St. Mary Parish, LA",29.63468117671919,-91.47298879869393
"Chittenden County, VT",44.46104262252197,-73.08124985187116
"Comero County, PR",18.224742686790403,-66.22181925914414
"Maui County, HI",20.867735408027052,-156.6170588014939
"Lafourche Parish, LA",29.500102560604784,-90.40245395895157
"Muscatine County, IA",41.483923699113575,-91.11275601127942
"Santa Rosa County, FL",30.676530574937544,-87.01214478155839
"Martin County, IN",38.708011185282594,-86.80306547081285
"Rockcastle County, KY",37.365178123585174,-84.31594140810476
"Trimble County, KY",38.61306432593062,-85.33742952811757
"Chattooga County, GA",34.47501526069312,-85.34529136086805
"Dillon County, SC",34.391583166642455,-79.37889861802006
"Jones County, NC",35.02172480290628,-77.35516797479941
"Scotland County, MO",40.45259904454911,-92.14704745518759
"Nemaha County, KS",39.78344760635111,-96.01410166225278
"Norton County, KS",39.78438532808615,-99.9034768774226
"Aguas Buenas County, PR",18.251073614784097,-66.12734647990706
"Catao County, PR",18.441694359158976,-66.13877224363779
"Furnas County, NE",40.17646588376932,-99.91227323988743
"Decatur County, GA",30.878344106359684,-84.57907014820145
"Wayne County, IN",39.86441646144788,-85.0098761359798
"Barren County, KY",36.96558116858343,-85.93366332648401
"Howard County, NE",41.22003861211337,-98.51709463712817
"Dunn County, ND",47.35678625660196,-102.61820547814835
"Amador County, CA",38.446389503541596,-120.65111561912181
"Fentress County, TN",36.38049335541179,-84.93245852199634
"Coffey County, KS",38.23683793752111,-95.73411178037053
"Branch County, MI",41.91611864534599,-85.05904435890771
"Campbell County, VA",37.205360411004264,-79.09651069883837
"Meigs County, OH",39.08224086445864,-82.02290050138777
"Nicholas County, WV",38.29170145882172,-80.79932809414997
"Grant County, OK",36.796143942116636,-97.78612411740643
"Spink County, SD",44.938015368485395,-98.34618997447956
"Windsor County, VT",43.5798683991118,-72.58615129951671
"Trinity County, TX",31.08881520149376,-95.13551054728403
"Bernalillo County, NM",35.05135542483768,-106.67019960618362
"Mitchell County, GA",31.22531969259078,-84.194308834471
"Hawaii County, HI",19.60239681754186,-155.52288586441554
"McCreary County, KY",36.73714152062531,-84.48417446630805
"Pendleton County, KY",38.69562301781793,-84.36027604202513
"Spencer County, KY",38.03251074893635,-85.32785190327454
"Hill County, MT",48.628207799053826,-110.1112346065955
"Valley County, NE",41.56730587913068,-98.9819021968488
"Castro County, TX",34.529958229442464,-102.26166989360979
"Washington County, MD",39.603678798089184,-77.8140076063365
"Letcher County, KY",37.12119213943572,-82.85528225440017
"Salem County, NJ",39.576775171371835,-75.35798569038832
"Lynchburg County, VA",37.40028485545999,-79.1908563022092
"Saline County, AR",34.64665796552858,-92.67660966046482
"Mason County, WV",38.76973579386006,-82.02653804747109
"Gilmer County, WV",38.92406177579207,-80.85708362835383
"Jefferson County, MS",31.73420538959579,-91.03717871658931
"Rolette County, ND",48.77249766316341,-99.84095242047886
"Treasure County, MT",46.21146984692975,-107.27162316539726
"Clark County, KY",37.97084912708253,-84.14740495251901
"Morovis County, PR",18.317084464652833,-66.42029276260813
"Allegan County, MI",42.59367326919009,-86.29176519885092
"Benton County, TN",36.06978419808427,-88.06827316785184
"Brown County, MN",44.24213971523377,-94.7275713168468
"Pickett County, TN",36.558409252767476,-85.07498981686689
"Louisa County, VA",37.97857357125574,-77.96296224862694
"Shelby County, IN",39.523692182183545,-85.79170039769954
"Franklin County, OH",39.969546040183374,-83.00929227623917
"Iron County, UT",37.85919351506137,-113.28949926724519
"Esmeralda County, NV",37.78469655372105,-117.63236603611652
"Keweenaw County, MI",47.71528230410518,-88.25215080569257
"Sanpete County, UT",39.373912980266766,-111.57636350493041
"Kearny County, KS",38.000196530031346,-101.31986080953757
"Brevard County, FL",28.300317937857866,-80.70120876495957
"Monroe County, IN",39.16091756394395,-86.52313719816182
"Lucas County, IA",41.02936050647125,-93.32774299712919
"Woodford County, KY",38.04238736446876,-84.74359391005375
"Jasper County, SC",32.42060272703183,-81.02211670835987
"Brewster County, TX",29.81194977435698,-103.25175585575698
"McCormick County, SC",33.89948847674369,-82.30997094805734
"Union County, SC",34.68953808206164,-81.6190873392006
"Nicollet County, MN",44.349859408341636,-94.2474502503007
"Marinette County, WI",45.35089560851533,-88.00222052066472
"Clark County, WA",45.779144568033225,-122.48257798802862
"Price County, WI",45.68038368220095,-90.36144923146989
"Miami County, IN",40.76950400982776,-86.04502307429107
"Ellsworth County, KS",38.69662767395421,-98.20473029404776
"West Carroll Parish, LA",32.78853680862055,-91.45675992868054
"Liberty County, FL",30.241363147774813,-84.88291115816897
"Hodgeman County, KS",38.08748384738969,-99.8979359950335
"Meade County, KS",37.238196409467065,-100.36618026025317
"McLean County, KY",37.529189952226076,-87.26360425108061
"Adams County, MS",31.482942855047476,-91.35349826048856
"Las Maras County, PR",18.237090417525746,-66.98341499924024
"Itawamba County, MS",34.27998674560463,-88.36132284141222
"Franklin County, KY",38.23914779538649,-84.87706815255119
"Hancock County, ME",44.562886764889214,-68.36820796761809
"Knox County, ME",44.02729874208846,-69.01554748504557
"Newton County, GA",33.55504939162155,-83.85018682446143
"Faulk County, SD",45.07101059446481,-99.14525343737071
"Houghton County, MI",46.99154394183107,-88.6520579502935
"Mineral County, MT",47.14719836446108,-114.99833873994325
"Franklin County, TN",35.15496081469973,-86.09217520504522
"Concordia Parish, LA",31.445858749613457,-91.64004296687887
"Livingston Parish, LA",30.440124926803474,-90.72788503921194
"Essex County, MA",42.63891557976692,-70.86791968143963
"Butte County, SD",44.905840832629444,-103.50804026734234
"Douglas County, CO",39.329785278640706,-104.92933716872302
"Richland County, SC",34.021843901858375,-80.9030895895306
"Madison County, IN",40.161655619252485,-85.71934516603676
"Murray County, OK",34.48231416786053,-97.06790606107049
"Brooke County, WV",40.27381813012174,-80.57642030830868
"Calhoun County, WV",38.844498184285605,-81.11757182742271
"Bland County, VA",37.13398638767038,-81.13021392297608
"Yellowstone County, MT",45.93733467083071,-108.2744184318362
"Lincoln County, WV",38.17533933571783,-82.07039176450465
"Lake County, CA",39.10005673932825,-122.75338789799736
"Grady County, GA",30.87467283643077,-84.23442634305279
"Conejos County, CO",37.200687534606644,-106.19162795105487
"San Juan County, UT",37.6259202808097,-109.80468454815792
"Putnam County, IN",39.666261790710024,-86.84499976691751
"Gooding County, ID",42.97102170118137,-114.81151493902684
"Tipton County, TN",35.497350833731396,-89.75658382635692
"West Baton Rouge Parish, LA",30.463644729988626,-91.31277070440812
"Putnam County, MO",40.47890840097481,-93.01612679405396
"Teton County, WY",43.934637416565025,-110.58980966879079
"Grant County, WI",42.86748187637041,-90.70622042109412
"Morton County, ND",46.71605818080655,-101.28111878277926
"Chowan County, NC",36.12656153887936,-76.60213036560185
"Buncombe County, NC",35.611180734613164,-82.5300993835231
"Plumas County, CA",40.00468247199937,-120.83859760055995
"Petersburg County, VA",37.2042660122216,-77.39133755432778
"Washington County, VT",44.27358105975056,-72.61474742620229
"Meade County, SD",44.5668319188979,-102.71686601984514
"Marion County, IN",39.781709178914646,-86.13847234469459
"Chicot County, AR",33.26700487814449,-91.2936751638401
"Bibb County, GA",32.80649822292337,-83.69742001230713
"Guayanilla County, PR",18.007119845928706,-66.79712920244964
"San Sebastin County, PR",18.328726372416025,-66.97121870278126
"Pope County, AR",35.44789881274763,-93.03452405371613
"Southampton County, VA",36.72040003513641,-77.10610076307313
"Gregg County, TX",32.48047060581652,-94.81694778883447
"Rockland County, NY",41.152545130677446,-74.02422045333664
"Marion County, AR",36.268362663062824,-92.68421240761698
"Suffolk County, VA",36.701843268866455,-76.63404600419301
"El Paso County, CO",38.83210519274091,-104.52550236625207
"St. Francois County, MO",37.81028305807526,-90.47226758653954
"Ward County, TX",31.50946555009062,-103.10242523721512
"Kiowa County, CO",38.432685141412705,-102.7403404552507
"Wilbarger County, TX",34.080726133106026,-99.24105476269526
"Curry County, OR",42.46658065613415,-124.21522068323966
"Teller County, CO",38.88243200120814,-105.16179823385627
"Clinton County, MO",39.60178021978861,-94.40459402903649
"Wasatch County, UT",40.33079458439423,-111.16820013308764
"Caribou County, ID",42.770518097499156,-111.56221527279472
"Rockingham County, NC",36.39601278878077,-79.77498719598215
"Prairie County, AR",34.82979617762223,-91.55278411308589
"Bradley County, AR",33.466425738308565,-92.16235945784727
"Hamilton County, TX",31.704803052376505,-98.11072584858077
"Caroline County, MD",38.87172181188271,-75.83160096447916
"Douglas County, MN",45.933745834380666,-95.45350062279212
"Jefferson County, MT",46.1484599367797,-112.09378455408245
"Deer Lodge County, MT",46.0607701692706,-113.06784195716104
"Anderson County, TN",36.11844262635831,-84.19846299554008
"Huron County, OH",41.14627766532227,-82.5980227417037
"Bacon County, GA",31.553674831141436,-82.45268509817345
"Kent County, DE",39.09595476988037,-75.50461385378375
"Wood County, OH",41.36170787153742,-83.62297792750755
"Jackson County, GA",34.13390955595545,-83.56642518868372
"Anderson County, KS",38.21420482555075,-95.2933285252381
"Knox County, IL",40.93182786785132,-90.21323811942958
"Wheatland County, MT",46.466280938114,-109.84452232635796
"Cannon County, TN",35.80867684274539,-86.06174058425499
"Franklin County, ME",44.97415666483297,-70.4440737270379
"Menifee County, KY",37.94137797955606,-83.59887191341504
"McPherson County, SD",45.76637362650273,-99.22145537040615
"Gunnison County, CO",38.66679770627298,-107.0317001137212
"Charlevoix County, MI",45.50249767640423,-85.37325021599734
"Swift County, MN",45.28273096160857,-95.68148047425646
"Seneca County, OH",41.12387957738722,-83.12770544000946
"Tattnall County, GA",32.045748406795056,-82.05817587911721
"Stephens County, TX",32.735865020807076,-98.83617315717262
"Martin County, NC",35.84321272556468,-77.10923318152993
"Ravalli County, MT",46.08167404371831,-114.12075888156838
"Wilkes County, GA",33.781945181774304,-82.74322675070603
"Lincoln County, WA",47.57621611927063,-118.41872899889434
"San Mateo County, CA",37.436206434219,-122.35566182651775
"Williams County, OH",41.56028757923845,-84.58813789379998
"Baca County, CO",37.319178799081925,-102.56047664585691
"Boundary County, ID",48.76689325345662,-116.4629034611232
"Bear Lake County, ID",42.28478725647986,-111.32973882221751
"Union County, OH",40.29939860999365,-83.37157802343046
"Cuyahoga County, OH",41.635059044255925,-81.70019592119044
"Lavaca County, TX",29.38435444402544,-96.9301524919295
"Nowata County, OK",36.79847468462467,-95.61735563580466
"Glascock County, GA",33.22927997213446,-82.61070223181028
"Umatilla County, OR",45.59197718811679,-118.73678488393479
"Oglala Lakota County, SD",43.335580451568525,-102.55161740666266
"Marshall County, KS",39.78362518990691,-96.52293703058874
"Madison Parish, LA",32.36443592656779,-91.24260185522552
"Valley County, MT",48.36535059676797,-106.66744883221565
"Whitfield County, GA",34.80561157408076,-84.96722068232287
"Wichita County, KS",38.48208454040816,-101.34735565031308
"Charles Mix County, SD",43.20790705089867,-98.58789386305172
"Cedar County, NE",42.5992619107592,-97.25240099576475
"Kitsap County, WA",47.63964660128235,-122.64917638760737
"McHenry County, IL",42.324350326245664,-88.4524197895639
"Petroleum County, MT",47.11754067725308,-108.25021694070094
"Carroll County, MO",39.42698148432248,-93.50517578004286
"Whitman County, WA",46.90120202907405,-117.52305773210111
"Steele County, MN",44.022336486772,-93.22608219875731
"Thayer County, NE",40.17628562940848,-97.59491959888535
"Crockett County, TN",35.81353847838531,-89.13952815405646
"Hamilton County, IA",42.383776706631,-93.70679905361933
"Warren County, OH",39.427701099201705,-84.16675262423159
"Spalding County, GA",33.26086855221593,-84.28415960130499
"Hunterdon County, NJ",40.56729689928204,-74.91224776511785
"Vernon County, MO",37.85058159244481,-94.34244153577346
"Parke County, IN",39.773620049010226,-87.2063672158281
"Franklin County, IA",42.732545400289354,-93.26247434164145
"Butts County, GA",33.287850740458545,-83.95716951504455
"Elbert County, CO",39.28651671052267,-104.13567601346554
"Bristol County, RI",41.70551772193469,-71.28607123417868
"Bosque County, TX",31.90041672364005,-97.63434295634637
"Newport County, RI",41.49981093899798,-71.28097868719362
"Fairfield County, OH",39.75159884901693,-82.63058891130531
"Pierce County, ND",48.24961008161353,-99.97180510669142
"Carroll County, IL",42.068753920929844,-89.93430419777809
"Red Lake County, MN",47.87169440966969,-96.09530339195372
"Jefferson County, OR",44.62938004297881,-121.17604860564656
"Cheatham County, TN",36.26114793139586,-87.0867796078984
"Union County, SD",42.8324862762692,-96.6560903903885
"Elmore County, AL",32.596648048349266,-86.14914652545933
"Lumpkin County, GA",34.572188948294816,-84.00265582531439
"Knox County, OH",40.39876740983257,-82.42153604692663
"Bremer County, IA",42.77458724497585,-92.31805483400738
"Goliad County, TX",28.657095208851437,-97.42649226075496
"Henderson County, NC",35.33622655988041,-82.47996089132707
"Indian River County, FL",27.696453654385852,-80.5740872703772
"Roberts County, TX",35.83849167369939,-100.8134440835573
"Deuel County, NE",41.11158837665706,-102.33400086157388
"Livingston County, NY",42.72804998218528,-77.77547579428249
"O'Brien County, IA",43.08375263700843,-95.62487830341317
"Callahan County, TX",32.29765569997764,-99.37348808381597
"Rains County, TX",32.87033942353723,-95.79337634515429
"Grant County, KS",37.56219327257796,-101.30802127021757
"Lee County, VA",36.705426420612454,-83.12861825065399
"Sierra County, NM",33.13049100468297,-107.19237894648315
"Drew County, AR",33.58942150514722,-91.71995686532625
"Morrill County, NE",41.715957351239894,-103.0104714061523
"Benton County, MO",38.29484904531027,-93.28794649881358
"Pike County, AR",34.16351335043345,-93.65638605266423
"Mesa County, CO",39.018290496016306,-108.46644018156672
"Dent County, MO",37.60663016605633,-91.50788266149766
"Tazewell County, VA",37.12497802107419,-81.56059670885945
"Pike County, PA",41.33202760815835,-75.03383364758528
"Susquehanna County, PA",41.82132552641805,-75.80068648400017
"Morris County, TX",33.1134825704292,-94.73265036675656
"Washington County, PA",40.18942573478222,-80.24831812506693
"Addison County, VT",44.03087192291639,-73.14092164453568
"Leavenworth County, KS",39.19933452162144,-95.03791143829395
"Muskegon County, MI",43.289929885231714,-86.5352341084142
"Copper River County, AK",61.88343954057805,-143.96800596825784
"Chugach County, AK",60.61008349663307,-146.13054152791454
"Hinds County, MS",32.26670195846451,-90.44282108149932
"Lampasas County, TX",31.196233906530683,-98.24143966823759
"Loudoun County, VA",39.09067585901684,-77.63570535136748
"St. Clair County, MO",38.03717800967556,-93.77597576196972
"Delaware County, NY",42.19810286934278,-74.96645121850518
"Phillips County, MT",48.259173200160355,-107.91324612591026
"Mercer County, MO",40.42233137028556,-93.56855816768761
"Mason County, WA",47.35053513161963,-123.18300977673158
"Nash County, NC",35.967250282039025,-77.98644482559449
"York County, VA",37.238016547864525,-76.44257892852987
"Pettis County, MO",38.728289374847506,-93.28509629041149
"Missoula County, MT",47.03652529860584,-113.92374121986617
"Chautauqua County, KS",37.15005721554195,-96.24537826230524
"Upshur County, TX",32.73627653720128,-94.94148453056732
"Culpeper County, VA",38.486039007692405,-77.95582145817735
"Haskell County, OK",35.224781153817794,-95.11665060485241
"Ohio County, WV",40.09692170363575,-80.61905700953092
"Morgan County, WV",39.560433142038285,-78.25773170966139
"Rockingham County, VA",38.51201000526256,-78.87575179391607
"Whitley County, IN",41.13938452820164,-85.50508908968642
"Siskiyou County, CA",41.5926866316078,-122.54036776328725
"Day County, SD",45.36715158699083,-97.60740900486572
"Orleans Parish, LA",30.06864388588264,-89.92812906655378
"Jefferson County, AL",33.554327895518846,-86.8963978294121
"Walker County, AL",33.80333473410353,-87.29735738303248
"DeKalb County, MO",39.8931762514852,-94.40470949200102
"Gadsden County, FL",30.57946888210607,-84.61359932942601
"Dade County, GA",34.85458317819257,-85.50445050180942
"DeSoto County, MS",34.87535215827205,-89.99112368577632
"Warren County, VA",38.90866818348545,-78.20846862281286
"Edwards County, IL",38.41649438033104,-88.05330097295872
"Madison County, TN",35.608143696629824,-88.838470852172
"Saipan County, MP",15.199265214878166,145.77737925224434
"Randolph County, AL",33.29378734469912,-85.45907015710692
"Ashe County, NC",36.4340929101907,-81.5003844647985
"Dolores County, CO",37.75161080623567,-108.51726527314632
"Licking County, OH",40.09160874022738,-82.4830979836729
"Manassas County, VA",38.747861838415176,-77.48381780581786
"Union County, AR",33.171376245491246,-92.59727320528607
"Henderson County, IL",40.81811392947487,-90.92510865871456
"Montgomery County, AL",32.220257983902336,-86.20761429585305
"Arapahoe County, CO",39.64977039124373,-104.33927631716868
"Marion County, KY",37.552534405065316,-85.26963153328605
"Skagit County, WA",48.48207611345818,-121.80160682858728
"Jones County, MS",31.62256788650855,-89.16878940541687
"Columbia County, WI",43.46660804727208,-89.3337362331396
"Brunswick County, NC",34.038875583718834,-78.22740716304784
"Clearwater County, MN",47.57776904554704,-95.37899679017029
"Northampton County, VA",37.30078433984882,-75.92854184721385
"Rooks County, KS",39.35022875424786,-99.32505711768603
"Fayette County, IN",39.640055842741376,-85.17872496264081
"Hall County, NE",40.87257150699381,-98.50217398659152
"Hamilton County, NE",40.873032752508095,-98.02286526687362
"Loup County, NE",41.91384687817755,-99.45442054295161
"Sheridan County, MT",48.72118832526932,-104.50466273972978
"Frontier County, NE",40.53008319919415,-100.39420262143743
"Luquillo County, PR",18.36866393313737,-65.71215316882144
"Bibb County, AL",32.99864310928269,-87.12643963203328
"Lauderdale County, MS",32.40428619871772,-88.66254152902852
"Big Stone County, MN",45.42610636125574,-96.41094748522896
"Blue Earth County, MN",44.03458516825301,-94.06702985262184
"Highland County, VA",38.36232555955589,-79.56854414653318
"Spotsylvania County, VA",38.185110973934826,-77.6560945016664
"Strafford County, NH",43.29699393075231,-71.02880274649489
"Houston County, GA",32.458996599140356,-83.66624092800055
"Delta County, MI",45.79163645774536,-86.87059665080433
"Sebastian County, AR",35.19893190193123,-94.27430687936737
"Santa Cruz County, CA",37.02160584224619,-122.00978737438118
"McIntosh County, GA",31.483807386617865,-81.37556569338783
"Monroe County, GA",33.01389724867674,-83.91868213991441
"Dunklin County, MO",36.27213689677034,-90.09091233282368
"Wheeler County, TX",35.401278804881706,-100.2696475106467
"Forsyth County, GA",34.22553132525535,-84.12505240348187
"San Patricio County, TX",28.008811124179672,-97.51830584357015
"Walthall County, MS",31.148422236687868,-90.1061367540203
"Monroe County, MO",39.49546503011552,-92.00073524635566
"Isabella County, MI",43.64060155629402,-84.84679655305708
"Moore County, TX",35.837687252571115,-101.89292280966434
"Calhoun County, SC",33.67485498489892,-80.78028011471928
"Sublette County, WY",42.76690665269098,-109.91470590137376
"Fleming County, KY",38.37010707982016,-83.6966454308628
"Clark County, WI",44.7347249826166,-90.61205711212044
"York County, SC",34.97481054067174,-81.1844382070319
"Adams County, IN",40.745659414656544,-84.93665432259286
"Ascension Parish, LA",30.203613306929697,-90.9113098448168
"Union County, PA",40.96296674901258,-77.06227550989371
"Chesterfield County, VA",37.3785177191932,-77.58691722164707
"Acadia Parish, LA",30.290571345216136,-92.41197509522026
"Crawford County, PA",41.68470678903286,-80.10622058021507
"Tripp County, SD",43.34588113165012,-99.88396531270935
"Guthrie County, IA",41.683749887013725,-94.50105006615505
"Washington County, IA",41.33560018624951,-91.71787019641296
"Sanborn County, SD",44.02344495253796,-98.0913750444404
"Grady County, OK",35.01693709096169,-97.88412019305896
